13.01,44834,0.0025,"378,286","235,056"
13.02,44835,0.0025,"379,825","236,013"
13.03,44836,0.0025,"381,364","236,969"
13.04,44837,0.0026,"382,903","237,925"
13.05,44838,0.0026,"384,442","238,881"
13.06,44839,0.0026,"385,981","239,838"
13.07,44840,0.0026,"387,520","240,794"
13.08,44841,0.0026,"389,059","241,750"
13.09,44842,0.0026,"390,598","242,706"
13.10,44843,0.0026,"392,137","243,663"
13.11,44844,0.0026,"393,676","244,619"
13.12,44845,0.0026,"395,215","245,575"
13.13,44846,0.0027,"396,754","246,531"
13.14,44847,0.0027,"398,293","247,488"
13.15,44848,0.0027,"399,831","248,444"
14.00,44849,0.0027,"401,370","249,400"
14.01,44850,0.0027,"399,369","248,156"
14.02,44851,0.0027,"397,367","246,913"
14.03,44852,0.0026,"395,366","245,669"
14.04,44853,0.0026,"393,364","244,425"
14.05,44854,0.0026,"391,362","243,181"
14.06,44855,0.0026,"389,361","241,938"
14.07,44856,0.0026,"387,359","240,694"
14.08,44857,0.0026,"385,357","239,450"
14.09,44858,0.0026,"383,356","238,206"
14.10,44859,0.0025,"381,354","236,963"
14.11,44860,0.0025,"379,353","235,719"
14.12,44861,0.0025,"377,351","234,475"
14.13,44862,0.0025,"375,349","233,231"
14.14,44863,0.0025,"373,348","231,988"
14.15,44864,0.0025,"371,346","230,744"
15.00,44865,0.0025,"369,344","229,500"
15.01,44866,0.0025,"371,416","230,788"
15.02,44867,0.0025,"373,489","232,075"
15.03,44868,0.0025,"375,561","233,363"
15.04,44869,0.0025,"377,633","234,650"
15.05,44870,0.0025,"379,705","235,938"
15.06,44871,0.0026,"381,777","237,225"
15.07,44872,0.0026,"383,849","238,513"
15.08,44873,0.0026,"385,921","239,800"
15.09,44874,0.0026,"387,993","241,088"
15.10,44875,0.0026,"390,065","242,375"
15.11,44876,0.0026,"392,137","243,663"
15.12,44877,0.0026,"394,209","244,950"
15.13,44878,0.0026,"396,281","246,238"
15.14,44879,0.0027,"398,353","247,525"
15.15,44880,0.0027,"400,425","248,813"
16.00,44881,0.0027,"402,497","250,100"
16.01,44882,0.0027,"401,119","249,244"
